state,gender,year,name,number,created_date
WA,M,1910,Donald,29,11/28/2016
WA,M,1910,Arthur,23,11/28/2016
WA,M,1910,Joe,9,11/28/2016
WA,F,1910,Ione,5,11/28/2016
WA,F,1910,Isabelle,5,11/28/2016
WA,F,1910,Annie,8,11/28/2016
WA,F,1910,Sophia,5,11/28/2016
WA,M,1910,Earl,13,11/28/2016
WA,F,1910,Doris,34,11/28/2016
WA,F,1910,Lois,23,11/28/2016
WA,F,1910,Joan,5,11/28/2016
WA,M,1910,Edward,37,11/28/2016
WA,F,1910,Ella,7,11/28/2016
WA,F,1910,Ada,5,11/28/2016
WA,F,1910,Kathryn,13,11/28/2016
WA,M,1910,Raymond,23,11/28/2016
WA,F,1910,Sylvia,15,11/28/2016
WA,F,1910,Nina,5,11/28/2016
WA,F,1910,Martha,22,11/28/2016
WA,F,1910,Beryl,5,11/28/2016
WA,F,1910,Clara,12,11/28/2016
WA,M,1910,Claude,7,11/28/2016
WA,M,1910,Marion,6,11/28/2016
WA,M,1910,Lester,6,11/28/2016
WA,M,1910,Forrest,5,11/28/2016
WA,F,1910,Esther,48,11/28/2016
WA,F,1910,Lorraine,9,11/28/2016
WA,M,1910,Jack,13,11/28/2016
WA,F,1910,Rose,25,11/28/2016
WA,F,1910,Dorothea,6,11/28/2016
WA,F,1910,Carolyn,5,11/28/2016
WA,F,1910,Anne,14,11/28/2016
WA,M,1910,Joseph,24,11/28/2016
WA,M,1910,Glen,10,11/28/2016
WA,F,1910,Alice,67,11/28/2016
WA,F,1910,Dorothy,122,11/28/2016
WA,F,1910,Vera,16,11/28/2016
WA,F,1910,Charlotte,8,11/28/2016
WA,M,1910,Harry,20,11/28/2016
WA,F,1910,Ruth,94,11/28/2016
WA,F,1910,Grace,25,11/28/2016
WA,M,1910,Edwin,7,11/28/2016
WA,M,1910,Frederick,8,11/28/2016
WA,F,1910,Muriel,10,11/28/2016
WA,F,1910,Thelma,29,11/28/2016
WA,F,1910,Beulah,7,11/28/2016
WA,M,1910,Don,9,11/28/2016
WA,M,1910,Ben,5,11/28/2016
WA,M,1910,Glenn,5,11/28/2016
WA,M,1910,Everett,5,11/28/2016
WA,F,1910,Gertrude,24,11/28/2016
WA,F,1910,Anna,25,11/28/2016
WA,F,1910,Laura,25,11/28/2016
WA,F,1910,Jennie,8,11/28/2016
WA,M,1910,Leo,12,11/28/2016
WA,M,1910,Roy,20,11/28/2016
WA,M,1910,Orville,11,11/28/2016
WA,M,1910,Gilbert,10,11/28/2016
WA,F,1910,Katherine,23,11/28/2016
WA,F,1910,Georgia,10,11/28/2016
WA,F,1910,Harriet,8,11/28/2016
WA,M,1910,Lawrence,16,11/28/2016
WA,M,1910,David,13,11/28/2016
WA,F,1910,Rhoda,6,11/28/2016
WA,M,1910,Lloyd,12,11/28/2016
WA,F,1910,Jane,15,11/28/2016
WA,M,1910,Lee,6,11/28/2016
WA,M,1910,Leonard,6,11/28/2016
WA,F,1910,Marguerite,22,11/28/2016
WA,F,1910,Bertha,20,11/28/2016
WA,F,1910,Elizabeth,48,11/28/2016
WA,F,1910,Myrtle,26,11/28/2016
WA,F,1910,Jeanette,6,11/28/2016
WA,M,1910,Robert,63,11/28/2016
WA,M,1910,Wallace,10,11/28/2016
WA,F,1910,Margaret,104,11/28/2016
WA,F,1910,Mae,9,11/28/2016
WA,F,1910,Sally,8,11/28/2016
WA,M,1910,Stanley,12,11/28/2016
WA,M,1910,Norman,10,11/28/2016
WA,M,1910,Harold,32,11/28/2016
WA,F,1910,Viola,14,11/28/2016
WA,F,1910,Beatrice,11,11/28/2016
WA,F,1910,Minnie,9,11/28/2016
WA,M,1910,Fred,25,11/28/2016
WA,F,1910,Ida,10,11/28/2016
WA,F,1910,Wilma,9,11/28/2016
WA,F,1910,Eleanor,8,11/28/2016
WA,F,1910,Mable,5,11/28/2016
WA,F,1910,Sadie,5,11/28/2016
WA,F,1910,Ethel,38,11/28/2016
WA,F,1910,Bonnie,7,11/28/2016
WA,F,1910,Emma,21,11/28/2016
WA,F,1910,Carol,7,11/28/2016
WA,F,1910,Louise,29,11/28/2016
WA,F,1910,Naomi,5,11/28/2016
WA,M,1910,Charles,47,11/28/2016
WA,F,1910,Vivian,20,11/28/2016
WA,F,1910,Ellen,18,11/28/2016
WA,F,1910,Velma,16,11/28/2016
WA,F,1910,Olive,11,11/28/2016
WA,M,1910,Ralph,16,11/28/2016
WA,M,1910,Frank,25,11/28/2016
WA,M,1910,Leslie,5,11/28/2016
WA,F,1910,Miriam,5,11/28/2016
WA,F,1910,Mabel,28,11/28/2016
WA,F,1910,Leona,16,11/28/2016
WA,F,1910,Merle,6,11/28/2016
WA,F,1910,Olga,6,11/28/2016
WA,F,1910,Catherine,19,11/28/2016
WA,F,1910,Mildred,49,11/28/2016
WA,F,1910,Irene,31,11/28/2016
WA,M,1910,Martin,11,11/28/2016
WA,M,1910,Jesse,5,11/28/2016
WA,F,1910,Clarice,6,11/28/2016
WA,F,1910,Edna,30,11/28/2016
WA,F,1910,Genevieve,16,11/28/2016
WA,M,1910,Francis,16,11/28/2016
WA,M,1910,Russell,9,11/28/2016
WA,M,1910,Patrick,5,11/28/2016
WA,F,1910,Marie,44,11/28/2016
WA,F,1910,Betty,15,11/28/2016
WA,F,1910,Marion,22,11/28/2016
WI,M,1910,Frederick,12,11/28/2016
WI,F,1910,Marie,145,11/28/2016
WI,F,1910,Genevieve,43,11/28/2016
WI,F,1910,Lorena,5,11/28/2016
WI,F,1910,Ruby,33,11/28/2016
WI,F,1910,Gretchen,6,11/28/2016
WI,F,1910,Elisabeth,5,11/28/2016
WI,M,1910,Joseph,80,11/28/2016
WI,M,1910,Reino,6,11/28/2016
WI,M,1910,Wilbert,5,11/28/2016
WI,F,1910,Erna,24,11/28/2016
WI,F,1910,Mae,22,11/28/2016
WI,F,1910,Minnie,17,11/28/2016
WI,F,1910,Fern,10,11/28/2016
WI,F,1910,Amanda,8,11/28/2016
WI,M,1910,Lester,21,11/28/2016
WI,M,1910,Ernest,18,11/28/2016
WI,F,1910,Cecelia,25,11/28/2016
WI,F,1910,Beulah,12,11/28/2016
WI,M,1910,Harry,37,11/28/2016
WI,M,1910,Roland,8,11/28/2016
WI,F,1910,Bernice,70,11/28/2016
WI,F,1910,Elaine,10,11/28/2016
WI,F,1910,Magdalene,6,11/28/2016
WI,F,1910,Hilda,24,11/28/2016
WI,M,1910,Clarence,50,11/28/2016
WI,M,1910,Clifford,14,11/28/2016
WI,M,1910,Ervin,14,11/28/2016
WI,F,1910,Verna,35,11/28/2016
WI,F,1910,Dolores,19,11/28/2016
WI,F,1910,Patricia,9,11/28/2016
WI,F,1910,Stella,20,11/28/2016
WI,F,1910,Loraine,9,11/28/2016
WI,M,1910,Robert,65,11/28/2016
WI,M,1910,Edward,74,11/28/2016
WI,M,1910,Anthony,22,11/28/2016
WI,M,1910,Edwin,20,11/28/2016
WI,M,1910,Chester,11,11/28/2016
WI,F,1910,Ida,30,11/28/2016
WI,F,1910,Linda,9,11/28/2016
WI,F,1910,Dorothy,207,11/28/2016
WI,F,1910,Inez,9,11/28/2016
WI,M,1910,Jack,21,11/28/2016
WI,M,1910,Burton,5,11/28/2016
WI,F,1910,Doris,36,11/28/2016
WI,F,1910,Hannah,8,11/28/2016
WI,F,1910,Clarice,7,11/28/2016
WI,F,1910,Juanita,5,11/28/2016
WI,F,1910,Florence,134,11/28/2016
WI,F,1910,Harriett,9,11/28/2016
WI,M,1910,Kermit,5,11/28/2016
WI,M,1910,Alfred,28,11/28/2016
WI,M,1910,Rudolph,12,11/28/2016
WI,M,1910,Norbert,11,11/28/2016
WI,F,1910,Jane,15,11/28/2016
WI,F,1910,Lena,12,11/28/2016
WI,F,1910,Cleo,6,11/28/2016
WI,F,1910,Gladys,89,11/28/2016
WI,F,1910,Valeria,5,11/28/2016
WI,M,1910,Fred,22,11/28/2016
WI,M,1910,Wallace,8,11/28/2016
WI,F,1910,Regina,23,11/28/2016
WI,F,1910,Anne,22,11/28/2016
WI,F,1910,Augusta,5,11/28/2016
WI,F,1910,Betty,27,11/28/2016
WI,F,1910,Vivian,20,11/28/2016
WI,F,1910,Jeanette,11,11/28/2016
WI,F,1910,Meta,7,11/28/2016
WI,F,1910,Leona,86,11/28/2016
WI,F,1910,Ann,50,11/28/2016
WI,F,1910,Bernadine,7,11/28/2016
WI,F,1910,Rose,105,11/28/2016
WI,F,1910,Irma,30,11/28/2016
WI,F,1910,Lorraine,30,11/28/2016
WI,F,1910,Lydia,14,11/28/2016
WI,F,1910,Lola,6,11/28/2016
WI,M,1910,Stanley,17,11/28/2016
WI,M,1910,Glen,11,11/28/2016
WI,F,1910,Myrtle,62,11/28/2016
WI,F,1910,Sarah,11,11/28/2016
WI,F,1910,Adele,6,11/28/2016
WI,F,1910,Mable,5,11/28/2016
WI,F,1910,Selma,24,11/28/2016
WI,F,1910,Sophie,23,11/28/2016
WI,F,1910,Elva,7,11/28/2016
WI,F,1910,Alyce,6,11/28/2016
WI,F,1910,Frances,86,11/28/2016
WI,F,1910,Grace,62,11/28/2016
WI,M,1910,Leo,24,11/28/2016
WI,M,1910,Otto,11,11/28/2016
WI,M,1910,Willard,7,11/28/2016
WI,F,1910,Helen,252,11/28/2016
WI,F,1910,Ethel,66,11/28/2016
WI,F,1910,Hazel,56,11/28/2016
WI,F,1910,Janet,16,11/28/2016
WI,F,1910,Antoinette,6,11/28/2016
WI,F,1910,Barbara,10,11/28/2016
WI,F,1910,Dora,9,11/28/2016
WI,M,1910,Elmer,46,11/28/2016
WI,M,1910,Andrew,12,11/28/2016
WI,M,1910,Sylvester,11,11/28/2016
WI,F,1910,Isabelle,13,11/28/2016
WI,F,1910,Alta,5,11/28/2016
WI,M,1910,Eugene,11,11/28/2016
WI,F,1910,Dorothea,8,11/28/2016
WI,F,1910,Margaret,244,11/28/2016
WI,F,1910,Alice,165,11/28/2016
WI,M,1910,Norman,19,11/28/2016
WI,M,1910,Arnold,15,11/28/2016
WI,M,1910,Tony,6,11/28/2016
WI,F,1910,Mildred,147,11/28/2016
WI,F,1910,Laverne,10,11/28/2016
WI,M,1910,Edmund,10,11/28/2016
WI,M,1910,Lawrence,33,11/28/2016
WI,M,1910,Harvey,18,11/28/2016
WI,M,1910,Emil,10,11/28/2016
WI,F,1910,Bertha,29,11/28/2016
WI,F,1910,Jean,30,11/28/2016
WI,F,1910,Mayme,7,11/28/2016
WI,F,1910,Velma,7,11/28/2016
WI,M,1910,Kenneth,18,11/28/2016
WI,M,1910,Maurice,5,11/28/2016
WI,F,1910,Violet,26,11/28/2016
WI,F,1910,Angeline,20,11/28/2016
WI,F,1910,Sophia,6,11/28/2016
WI,F,1910,Maude,5,11/28/2016
WI,F,1910,Eleanor,64,11/28/2016
WI,F,1910,Carol,12,11/28/2016
WI,F,1910,Victoria,9,11/28/2016
WI,F,1910,Joyce,6,11/28/2016
WI,M,1910,Raymond,31,11/28/2016
WI,M,1910,Milton,10,11/28/2016
WI,F,1910,Elsie,48,11/28/2016
WI,F,1910,Louise,48,11/28/2016
WI,F,1910,Olive,32,11/28/2016
WI,F,1910,Julia,29,11/28/2016
WI,F,1910,Lula,6,11/28/2016
WI,M,1910,Ray,13,11/28/2016
WI,M,1910,Joe,8,11/28/2016
WI,M,1910,Ivan,7,11/28/2016
WI,M,1910,Reuben,5,11/28/2016
WI,M,1910,Hugo,5,11/28/2016
WI,F,1910,Annie,5,11/28/2016
WI,F,1910,Gwendolyn,5,11/28/2016
WI,M,1910,Ben,6,11/28/2016
WI,M,1910,Carl,34,11/28/2016
WI,F,1910,Ruth,162,11/28/2016
WI,F,1910,Eleanore,19,11/28/2016
WI,F,1910,Rita,5,11/28/2016
WI,F,1910,Lucille,75,11/28/2016
WI,F,1910,Martha,63,11/28/2016
WI,F,1910,Ella,38,11/28/2016
WI,F,1910,Edna,74,11/28/2016
WI,F,1910,Thelma,26,11/28/2016
WI,F,1910,Ada,15,11/28/2016
WI,F,1910,Lois,11,11/28/2016
WI,M,1910,Thomas,30,11/28/2016
WI,M,1910,Earl,29,11/28/2016
WI,M,1910,Roger,7,11/28/2016
WI,F,1910,Lillian,72,11/28/2016
WI,F,1910,Joan,10,11/28/2016
WI,F,1910,Georgia,8,11/28/2016
WI,F,1910,Lela,5,11/28/2016
WI,F,1910,Monica,5,11/28/2016
WI,M,1910,Charles,55,11/28/2016
WI,M,1910,Leonard,21,11/28/2016
WI,M,1910,Julius,9,11/28/2016
WI,M,1910,Clement,7,11/28/2016
WI,M,1910,Jerome,5,11/28/2016
WI,M,1910,Gordon,12,11/28/2016
WI,F,1910,Emma,47,11/28/2016
WI,F,1910,Flora,6,11/28/2016
WI,F,1910,Evelyn,186,11/28/2016
WI,F,1910,Clara,75,11/28/2016
WI,M,1910,Anton,9,11/28/2016
WI,M,1910,Stephen,7,11/28/2016
WI,F,1910,Viola,93,11/28/2016
WI,F,1910,Josephine,53,11/28/2016
WI,F,1910,Rosella,8,11/28/2016
WI,F,1910,Hattie,7,11/28/2016
WI,F,1910,Gertrude,79,11/28/2016
WI,M,1910,Alex,7,11/28/2016
WI,M,1910,Allen,6,11/28/2016
WI,F,1910,Elinor,6,11/28/2016
WI,F,1910,Mabel,68,11/28/2016
WI,F,1910,Erma,15,11/28/2016
WI,F,1910,Jessie,13,11/28/2016
WI,F,1910,Myra,7,11/28/2016
WI,M,1910,Melvin,13,11/28/2016
WI,M,1910,Marvin,11,11/28/2016
WI,M,1910,Alois,6,11/28/2016
WI,F,1910,Mary,260,11/28/2016
WI,F,1910,Agnes,112,11/28/2016
WI,F,1910,Elma,7,11/28/2016
WI,M,1910,Samuel,5,11/28/2016
WI,M,1910,Louis,19,11/28/2016
WI,M,1910,Clyde,12,11/28/2016
WI,M,1910,Bert,7,11/28/2016
WI,F,1910,Marguerite,18,11/28/2016
WI,F,1910,Anita,23,11/28/2016
WI,F,1910,Lucy,15,11/28/2016
WI,F,1910,Georgiana,6,11/28/2016
WI,M,1910,Frank,57,11/28/2016
WI,M,1910,Francis,14,11/28/2016
WI,M,1910,Gerald,8,11/28/2016
WI,M,1910,Russell,14,11/28/2016
WI,F,1910,Charlotte,17,11/28/2016
WI,F,1910,Bessie,12,11/28/2016
WI,F,1910,Lenore,5,11/28/2016
WI,F,1910,Anna,96,11/28/2016
WI,F,1910,Harriet,32,11/28/2016
WI,F,1910,Carrie,8,11/28/2016
WI,M,1910,Harold,57,11/28/2016
WI,M,1910,Theodore,18,11/28/2016
WI,M,1910,Ralph,21,11/28/2016
WI,M,1910,Glenn,5,11/28/2016
WI,F,1910,Sadie,9,11/28/2016
WI,F,1910,Carolyn,6,11/28/2016
WI,F,1910,Pearl,50,11/28/2016
WI,M,1910,August,9,11/28/2016
WI,M,1910,William,100,11/28/2016
WI,F,1910,Norma,23,11/28/2016
WI,F,1910,Jeannette,9,11/28/2016
WI,F,1910,Laura,36,11/28/2016
WI,F,1910,Lucile,14,11/28/2016
WI,F,1910,Christine,10,11/28/2016
WI,M,1910,Donald,23,11/28/2016
WI,M,1910,Vernon,8,11/28/2016
WI,M,1910,Peter,14,11/28/2016
WI,F,1910,Luella,20,11/28/2016
WI,F,1910,Esther,121,11/28/2016
WI,F,1910,Loretta,27,11/28/2016
WI,F,1910,Celia,18,11/28/2016
WI,M,1910,Daniel,8,11/28/2016
WI,M,1910,Adolph,7,11/28/2016
WI,M,1910,Erwin,5,11/28/2016
WI,F,1910,Alvina,18,11/28/2016
WI,F,1910,Helene,7,11/28/2016
WI,F,1910,Hildegarde,7,11/28/2016
WI,F,1910,Edith,27,11/28/2016
WI,F,1910,Nora,10,11/28/2016
WI,F,1910,Iola,5,11/28/2016
WI,M,1910,Floyd,16,11/28/2016
WI,M,1910,Lee,6,11/28/2016
WI,F,1910,Marjorie,28,11/28/2016
WI,F,1910,Cecilia,16,11/28/2016
WI,F,1910,Goldie,9,11/28/2016
WI,M,1910,Richard,23,11/28/2016
WI,F,1910,Estelle,14,11/28/2016
WI,F,1910,Naomi,10,11/28/2016
WI,F,1910,Eva,19,11/28/2016
WI,M,1910,Howard,21,11/28/2016
WI,M,1910,Merle,8,11/28/2016
WI,M,1910,Benjamin,5,11/28/2016
WI,M,1910,Walter,57,11/28/2016
WI,M,1910,Victor,17,11/28/2016
WI,M,1910,Martin,10,11/28/2016
WI,M,1910,Vincent,9,11/28/2016
WI,F,1910,Olga,22,11/28/2016
WI,F,1910,Veronica,12,11/28/2016
WI,F,1910,Sally,11,11/28/2016
WI,F,1910,Catherine,56,11/28/2016
WI,F,1910,Winifred,11,11/28/2016
WI,F,1910,Lilah,5,11/28/2016
WI,M,1910,Orville,12,11/28/2016
WI,M,1910,Roman,6,11/28/2016
WI,F,1910,Theresa,32,11/28/2016
WI,F,1910,Virginia,31,11/28/2016
WI,F,1910,Ellen,19,11/28/2016
WI,F,1910,Iva,8,11/28/2016
WI,F,1910,Kathryn,19,11/28/2016
WI,F,1910,Eunice,18,11/28/2016
WI,M,1910,George,64,11/28/2016
WI,F,1910,Emily,23,11/28/2016
WI,F,1910,Frieda,15,11/28/2016
WI,F,1910,May,6,11/28/2016
WI,F,1910,Elizabeth,86,11/28/2016
WI,F,1910,Marion,61,11/28/2016
WI,F,1910,Katherine,24,11/28/2016
WI,F,1910,Susan,10,11/28/2016
WI,F,1910,Amy,6,11/28/2016
WI,M,1910,Paul,27,11/28/2016
WI,F,1910,Pauline,23,11/28/2016
WI,F,1910,Mathilda,6,11/28/2016
WI,F,1910,Lillie,7,11/28/2016
WI,M,1910,Lloyd,10,11/28/2016
WI,M,1910,Michael,11,11/28/2016
WI,F,1910,Wanda,6,11/28/2016
WI,F,1910,Marvel,5,11/28/2016
WI,F,1910,Vera,32,11/28/2016
WI,F,1910,Kathleen,14,11/28/2016
WI,F,1910,Ione,11,11/28/2016
WI,F,1910,June,9,11/28/2016
WI,M,1910,James,44,11/28/2016
WI,M,1910,Philip,6,11/28/2016
WI,M,1910,Roy,23,11/28/2016
WI,M,1910,Bernard,16,11/28/2016
WI,F,1910,Alma,25,11/28/2016
WI,F,1910,Audrey,9,11/28/2016
WI,M,1910,Henry,50,11/28/2016
WI,M,1910,John,130,11/28/2016
WI,F,1910,Marcella,25,11/28/2016
WI,F,1910,Caroline,21,11/28/2016
WI,F,1910,Marian,22,11/28/2016
WI,F,1910,Arlene,8,11/28/2016
WI,F,1910,Amelia,5,11/28/2016
WI,M,1910,Oscar,13,11/28/2016
WI,M,1910,Herbert,22,11/28/2016
WI,M,1910,Everett,5,11/28/2016
WI,F,1910,Beatrice,46,11/28/2016
WI,F,1910,Lila,14,11/28/2016
WI,F,1910,Phyllis,11,11/28/2016
WI,F,1910,Wilma,13,11/28/2016
WI,M,1910,Arthur,50,11/28/2016
WI,F,1910,Mona,5,11/28/2016
WI,F,1910,Jennie,17,11/28/2016
WI,F,1910,Isabel,8,11/28/2016
WI,F,1910,Magdalen,5,11/28/2016
WI,M,1910,Leroy,9,11/28/2016
WI,M,1910,Albert,44,11/28/2016
WI,F,1910,Irene,113,11/28/2016
WI,F,1910,Blanche,25,11/28/2016
WI,F,1910,Muriel,10,11/28/2016
WI,F,1910,Cora,10,11/28/2016
WI,F,1910,Nellie,16,11/28/2016
WI,F,1910,Shirley,10,11/28/2016
WI,F,1910,Berniece,6,11/28/2016
WI,F,1910,Verona,5,11/28/2016
WI,F,1910,Sylvia,48,11/28/2016
WI,F,1910,Leone,11,11/28/2016
WI,F,1910,Geraldine,5,11/28/2016
WI,M,1910,Gilbert,15,11/28/2016
WI,M,1910,Leslie,9,11/28/2016
WI,F,1910,Henrietta,12,11/28/2016
WI,M,1910,Herman,14,11/28/2016
WI,M,1910,David,16,11/28/2016
WI,M,1910,Alvin,14,11/28/2016
WI,F,1910,Adeline,37,11/28/2016
WI,F,1910,Elvira,8,11/28/2016
WI,F,1910,Johanna,6,11/28/2016
WI,F,1910,Della,11,11/28/2016
WV,F,1910,Minnie,31,11/28/2016
WV,F,1910,Sue,7,11/28/2016
WV,F,1910,Tressa,5,11/28/2016
WV,M,1910,Paul,32,11/28/2016
WV,F,1910,Margie,6,11/28/2016
WV,F,1910,Maudie,5,11/28/2016
WV,F,1910,Lillian,54,11/28/2016
WV,F,1910,Beulah,50,11/28/2016
WV,F,1910,Nina,18,11/28/2016
WV,M,1910,Willie,21,11/28/2016
WV,M,1910,Forest,6,11/28/2016
WV,F,1910,Lula,20,11/28/2016
WV,F,1910,Louella,6,11/28/2016
WV,F,1910,Roberta,5,11/28/2016
WV,F,1910,Pearl,55,11/28/2016
WV,M,1910,Clarence,33,11/28/2016
WV,M,1910,Charlie,8,11/28/2016
WV,M,1910,Edison,5,11/28/2016
WV,F,1910,Mildred,84,11/28/2016
WV,F,1910,Geneva,21,11/28/2016
WV,F,1910,Imogene,5,11/28/2016
WV,F,1910,Opal,67,11/28/2016
WV,F,1910,Jane,6,11/28/2016
WV,F,1910,Bethel,5,11/28/2016
WV,M,1910,Curtis,8,11/28/2016
WV,M,1910,Lawrence,12,11/28/2016
WV,F,1910,Ruby,67,11/28/2016
WV,F,1910,Cleo,9,11/28/2016
WV,F,1910,Mae,32,11/28/2016
WV,F,1910,Laura,31,11/28/2016
WV,F,1910,Hilda,20,11/28/2016
WV,F,1910,Lora,9,11/28/2016
WV,M,1910,Jesse,11,11/28/2016
WV,M,1910,Kermit,8,11/28/2016
WV,M,1910,Floyd,9,11/28/2016
WV,F,1910,Estella,9,11/28/2016
WV,F,1910,Alta,5,11/28/2016
WV,F,1910,Mary,380,11/28/2016
WV,F,1910,Stella,30,11/28/2016
WV,F,1910,Bonnie,10,11/28/2016
WV,F,1910,Artie,6,11/28/2016
WV,M,1910,Harold,26,11/28/2016
WV,M,1910,Oscar,6,11/28/2016
WV,F,1910,Dorothy,75,11/28/2016
WV,F,1910,Lucy,29,11/28/2016
WV,F,1910,Leota,6,11/28/2016
WV,F,1910,Fern,5,11/28/2016
WV,F,1910,Maxine,8,11/28/2016
WV,F,1910,Vada,8,11/28/2016
WV,F,1910,Tressie,6,11/28/2016
WV,M,1910,Carl,23,11/28/2016
WV,M,1910,Edgar,8,11/28/2016
WV,M,1910,Frederick,7,11/28/2016
WV,M,1910,Virgil,7,11/28/2016
WV,M,1910,Arnold,9,11/28/2016
WV,M,1910,Daniel,8,11/28/2016
WV,F,1910,Betty,22,11/28/2016
WV,F,1910,Fannie,20,11/28/2016
WV,F,1910,Allie,7,11/28/2016
WV,F,1910,Mabel,75,11/28/2016
WV,M,1910,Lloyd,6,11/28/2016
WV,M,1910,Arthur,18,11/28/2016
WV,M,1910,Norman,12,11/28/2016
WV,F,1910,Geraldine,18,11/28/2016
WV,F,1910,Ollie,10,11/28/2016
WV,F,1910,Ellen,9,11/28/2016
WV,F,1910,Evelyn,67,11/28/2016
WV,F,1910,Beatrice,32,11/28/2016
WV,F,1910,Virgie,21,11/28/2016
WV,F,1910,Eunice,9,11/28/2016
WV,F,1910,Norma,5,11/28/2016
WV,M,1910,Herman,9,11/28/2016
WV,M,1910,Leslie,7,11/28/2016
WV,M,1910,Hubert,10,11/28/2016
WV,M,1910,Everett,8,11/28/2016
WV,F,1910,Alberta,12,11/28/2016
WV,F,1910,Glenna,10,11/28/2016
WV,F,1910,Linda,5,11/28/2016
WV,M,1910,Charles,95,11/28/2016
WV,F,1910,Rose,27,11/28/2016
WV,F,1910,Kathryn,20,11/28/2016
WV,F,1910,Olive,13,11/28/2016
WV,F,1910,Jean,12,11/28/2016
WV,F,1910,Maude,11,11/28/2016
WV,F,1910,Lilly,6,11/28/2016
WV,M,1910,Earl,28,11/28/2016
WV,M,1910,James,134,11/28/2016
WV,M,1910,Marvin,5,11/28/2016
WV,F,1910,Catherine,32,11/28/2016
WV,F,1910,Helen,124,11/28/2016
WV,F,1910,Ida,32,11/28/2016
WV,F,1910,Lillie,21,11/28/2016
WV,M,1910,Herbert,17,11/28/2016
WV,F,1910,Edna,63,11/28/2016
WV,F,1910,Theresa,10,11/28/2016
WV,F,1910,Zelma,10,11/28/2016
WV,F,1910,Cynthia,5,11/28/2016
WV,M,1910,David,11,11/28/2016
WV,F,1910,Eva,49,11/28/2016
WV,F,1910,Jessie,30,11/28/2016
WV,F,1910,Marguerite,19,11/28/2016
WV,M,1910,Howard,34,11/28/2016
WV,F,1910,Lucille,31,11/28/2016
WV,F,1910,Lena,21,11/28/2016
WV,F,1910,Leona,15,11/28/2016
WV,F,1910,Fay,10,11/28/2016
WV,F,1910,Wanda,6,11/28/2016
WV,M,1910,Thurman,5,11/28/2016
WV,F,1910,Bessie,51,11/28/2016
WV,F,1910,Bernice,28,11/28/2016
WV,F,1910,Belle,7,11/28/2016
WV,F,1910,Naomi,11,11/28/2016
WV,F,1910,Essie,7,11/28/2016
WV,F,1910,Susan,6,11/28/2016
WV,M,1910,Louis,11,11/28/2016
WV,F,1910,Rachel,13,11/28/2016
WV,M,1910,Alfred,8,11/28/2016
WV,F,1910,Josephine,38,11/28/2016
WV,F,1910,Sarah,34,11/28/2016
WV,F,1910,Muriel,5,11/28/2016
WV,F,1910,Nellie,81,11/28/2016
WV,F,1910,Martha,54,11/28/2016
WV,F,1910,Genevieve,31,11/28/2016
WV,F,1910,Belva,9,11/28/2016
WV,M,1910,Ray,16,11/28/2016
WV,M,1910,Charley,6,11/28/2016
WV,M,1910,Stanley,6,11/28/2016
WV,M,1910,Henry,23,11/28/2016
WV,F,1910,Ethel,88,11/28/2016
WV,F,1910,Ella,16,11/28/2016
WV,F,1910,Ona,8,11/28/2016
WV,F,1910,Lorena,7,11/28/2016
WV,F,1910,Mollie,5,11/28/2016
WV,M,1910,Ernest,17,11/28/2016
WV,M,1910,Melvin,14,11/28/2016
WV,M,1910,Philip,6,11/28/2016
WV,M,1910,Luther,11,11/28/2016
WV,M,1910,Gilbert,7,11/28/2016
WV,M,1910,Aubrey,6,11/28/2016
WV,F,1910,Florence,46,11/28/2016
WV,F,1910,Sylvia,29,11/28/2016
WV,F,1910,Lydia,9,11/28/2016
WV,F,1910,Viola,26,11/28/2016
WV,M,1910,Donald,19,11/28/2016
WV,M,1910,Jack,18,11/28/2016
WV,M,1910,Fred,32,11/28/2016
WV,M,1910,Thomas,29,11/28/2016
WV,M,1910,Francis,9,11/28/2016
WV,M,1910,Gerald,6,11/28/2016
WV,F,1910,Frances,48,11/28/2016
WV,F,1910,Orpha,7,11/28/2016
WV,F,1910,Roxie,7,11/28/2016
WV,M,1910,William,151,11/28/2016
WV,F,1910,Alma,29,11/28/2016
WV,F,1910,Madeline,15,11/28/2016
WV,F,1910,Della,14,11/28/2016
WV,F,1910,Margaret,115,11/28/2016
WV,F,1910,Katherine,29,11/28/2016
WV,F,1910,Rosa,22,11/28/2016
WV,F,1910,Icie,8,11/28/2016
WV,M,1910,Wilbur,8,11/28/2016
WV,M,1910,Elmer,9,11/28/2016
WV,F,1910,Elizabeth,86,11/28/2016
WV,F,1910,Vivian,17,11/28/2016
WV,F,1910,Gracie,14,11/28/2016
WV,F,1910,Ann,10,11/28/2016
WV,F,1910,Winifred,5,11/28/2016
WV,F,1910,Winnie,5,11/28/2016
WV,M,1910,Richard,18,11/28/2016
WV,M,1910,Willard,5,11/28/2016
WV,M,1910,Raymond,24,11/28/2016
WV,M,1910,Ezra,5,11/28/2016
WV,M,1910,Guy,5,11/28/2016
WV,F,1910,Lola,11,11/28/2016
WV,F,1910,Katharine,5,11/28/2016
WV,F,1910,Bertha,49,11/28/2016
WV,F,1910,Louise,36,11/28/2016
WV,F,1910,Esta,7,11/28/2016
WV,M,1910,Ralph,28,11/28/2016
WV,M,1910,Russell,27,11/28/2016
WV,M,1910,Theodore,10,11/28/2016
WV,M,1910,Calvin,5,11/28/2016
